cruise,file,time,lat,lon,opp_evt_ratio,flow_rate,file_duration,pop,n_count,abundance,fsc_small_mean,chl_small_mean,pe_mean,fsc_perp_mean,flag
SCOPE_1,2014_343/2014-12-09T21-28-27+00-00,2014-12-09 21:28:27,22.7875,-156.1049,0.00998080250150044,2277.73616,180.046,synecho,182,2.66790451922911,57.9341387112085,54.6557019577116,60.2440337179856,58.504374793555,0
SCOPE_1,2014_343/2014-12-09T21-28-27+00-00,2014-12-09 21:28:27,22.7875,-156.1049,0.00998080250150044,2277.73616,180.046,unknown,923,13.5300872046619,110.214030451619,12.514043650013,3.38016243292327,58.4779864106999,0
SCOPE_1,2014_343/2014-12-09T21-31-27+00-00,2014-12-09 21:31:27,22.796,-156.1121,0.00994610105083563,2277.73616,180.079,beads,216,3.1767690834245,832.793124452387,118.855647622285,1477.1341775519,58.573445389578,0
SCOPE_1,2014_343/2014-12-09T21-31-27+00-00,2014-12-09 21:31:27,22.796,-156.1121,0.00994610105083563,2277.73616,180.079,picoeuk,190,2.79438021227155,592.402256565807,874.678964138002,15.4570902986089,58.5324219092968,0
SCOPE_1,2014_343/2014-12-09T21-31-27+00-00,2014-12-09 21:31:27,22.796,-156.1121,0.00994610105083563,2277.73616,180.079,prochloro,20559,302.366646232057,5.71499018985466,7.41988230206549,1.46635218814807,58.4405777828896,0
SCOPE_1,2014_343/2014-12-09T21-31-27+00-00,2014-12-09 21:31:27,22.796,-156.1121,0.00994610105083563,2277.73616,180.079,synecho,175,2.57377124814485,58.294470383748,44.8430881556653,49.7210744280075,58.4981263967322,0
SCOPE_1,2014_343/2014-12-09T21-31-27+00-00,2014-12-09 21:31:27,22.796,-156.1121,0.00994610105083563,2277.73616,180.079,unknown,919,13.5159758688292,100.799295474948,10.6221830010199,4.84564176368512,58.4722606992366,0
SCOPE_1,2014_343/2014-12-09T21-34-28+00-00,2014-12-09 21:34:28,22.8028,-156.1169,0.00994707367050032,2277.73616,180.06,beads,241,3.54447809098682,837.228608553082,132.383849492253,1463.55463899698,58.5769722597954,0
SCOPE_1,2014_343/2014-12-09T21-34-28+00-00,2014-12-09 21:34:28,22.8028,-156.1169,0.00994707367050032,2277.73616,180.06,picoeuk,219,3.22091577562702,597.919749207903,897.550754796476,12.2560365442946,58.533136204849,0
SCOPE_1,2014_343/2014-12-09T21-34-28+00-00,2014-12-09 21:34:28,22.8028,-156.1169,0.00994707367050032,2277.73616,180.06,prochloro,20556,302.324861569813,5.6415304907676,7.49047771763776,1.45973148005036,58.4382580058035,0
SCOPE_1,2014_343/2014-12-09T21-34-28+00-00,2014-12-09 21:34:28,22.8028,-156.1169,0.00994707367050032,2277.73616,180.06,synecho,181,2.66203541273284,59.7432574964357,48.0553203123468,49.9959426862428,58.4896213165452,0
SCOPE_1,2014_343/2014-12-09T21-34-28+00-00,2014-12-09 21:34:28,22.8028,-156.1169,0.00994707367050032,2277.73616,180.06,unknown,920,13.5307877332277,113.109041327997,10.6350826371793,5.76925870038141,58.4712554138238,0
SCOPE_1,2014_343/2014-12-09T21-37-28+00-00,2014-12-09 21:37:28,22.8125,-156.1209,0.0100676827384097,2277.73616,180.057,beads,250,3.63285707004397,833.294053237801,124.728932795214,1541.54772575713,58.572643207067,0
SCOPE_1,2014_343/2014-12-09T21-37-28+00-00,2014-12-09 21:37:28,22.8125,-156.1209,0.0100676827384097,2277.73616,180.057,picoeuk,223,3.24050850647922,635.827042194673,929.535899669142,5.34102214119516,58.531446971433,0
SCOPE_1,2014_343/2014-12-09T21-37-28+00-00,2014-12-09 21:37:28,22.8125,-156.1209,0.0100676827384097,2277.73616,180.057,prochloro,20614,299.550862567545,5.53165665104407,7.38291250286705,1.45807698256223,58.438784093215,0
SCOPE_1,2014_343/2014-12-09T21-37-28+00-00,2014-12-09 21:37:28,22.8125,-156.1209,0.0100676827384097,2277.73616,180.057,synecho,173,2.51393709247042,57.8214643780519,45.9418985789617,52.8714126039794,58.4901805417023,0
SCOPE_1,2014_343/2014-12-09T21-37-28+00-00,2014-12-09 21:37:28,22.8125,-156.1209,0.0100676827384097,2277.73616,180.057,unknown,960,13.9501711489688,118.710077496796,12.7983030158085,4.60605426766179,58.4694359313783,0
SCOPE_1,2014_343/2014-12-09T21-40-28+00-00,2014-12-09 21:40:28,22.8228,-156.1196,0.0100128872434505,2277.73616,180.052,beads,264,3.85739830601459,810.41873865587,122.658060907095,1500.82196379448,58.5763140593151,0
SCOPE_1,2014_343/2014-12-09T21-40-28+00-00,2014-12-09 21:40:28,22.8228,-156.1196,0.0100128872434505,2277.73616,180.052,picoeuk,221,3.22910994556524,625.626029740995,892.799641948569,12.213895019377,58.5380654139731,0
SCOPE_1,2014_343/2014-12-09T21-40-28+00-00,2014-12-09 21:40:28,22.8228,-156.1196,0.0100128872434505,2277.73616,180.052,prochloro,20406,298.159355426264,5.6141512907367,7.4435014899163,1.46389027735979,58.4409117914126,0
SCOPE_1,2014_343/2014-12-09T21-40-28+00-00,2014-12-09 21:40:28,22.8228,-156.1196,0.0100128872434505,2277.73616,180.052,synecho,203,2.9661055156097,62.0599698176439,54.0109013695718,61.6143504020976,58.5014471166564,0
SCOPE_1,2014_343/2014-12-09T21-40-28+00-00,2014-12-09 21:40:28,22.8228,-156.1196,0.0100128872434505,2277.73616,180.052,unknown,894,13.0625533544585,104.237962082848,12.306196419071,3.13431256945991,58.4733652626181,0
SCOPE_1,2014_343/2014-12-09T21-43-28+00-00,2014-12-09 21:43:28,22.8328,-156.1187,0.010037024664551,2277.73616,180.08,beads,230,3.35200915872828,809.216153966879,122.767606315751,1502.09638500676,58.5802397665547,0
SCOPE_1,2014_343/2014-12-09T21-43-28+00-00,2014-12-09 21:43:28,22.8328,-156.1187,0.010037024664551,2277.73616,180.08,picoeuk,193,2.81277290275895,581.526266318619,879.521247173601,7.00149550597148,58.5386003227879,0
SCOPE_1,2014_343/2014-12-09T21-43-28+00-00,2014-12-09 21:43:28,22.8328,-156.1187,0.010037024664551,2277.73616,180.08,prochloro,20135,293.446540917365,5.69836956220981,7.48062264341394,1.45634939490125,58.4433745218408,0
SCOPE_1,2014_343/2014-12-09T21-43-28+00-00,2014-12-09 21:43:28,22.8328,-156.1187,0.010037024664551,2277.73616,180.08,synecho,188,2.73990313843877,58.0516031637454,52.6543837894478,58.0891782094482,58.5071302250098,0
SCOPE_1,2014_343/2014-12-09T21-43-28+00-00,2014-12-09 21:43:28,22.8328,-156.1187,0.010037024664551,2277.73616,180.08,unknown,887,12.9270961903999,99.0080315875559,13.3120605034638,4.84705351834836,58.4767375697726,0
SCOPE_1,2014_343/2014-12-09T21-46-28+00-00,2014-12-09 21:46:28,22.8426,-156.117,0.00998629631948357,2277.73616,180.052,beads,215,3.14980664917673,815.269681033584,127.311533722113,1528.48932098696,58.572687980122,0
SCOPE_1,2014_343/2014-12-09T21-46-28+00-00,2014-12-09 21:46:28,22.8426,-156.117,0.00998629631948357,2277.73616,180.052,picoeuk,205,3.0033040143313,588.268732474692,890.554308897899,11.7163253270471,58.5377572213526,0
SCOPE_1,2014_343/2014-12-09T21-46-28+00-00,2014-12-09 21:46:28,22.8426,-156.117,0.00998629631948357,2277.73616,180.052,prochloro,20057,293.840334709477,5.78852006591969,7.54914630838936,1.45780950635514,58.4423045750874,0
SCOPE_1,2014_343/2014-12-09T21-46-28+00-00,2014-12-09 21:46:28,22.8426,-156.117,0.00998629631948357,2277.73616,180.052,synecho,166,2.43194373843413,60.07753574225,49.6959025664442,55.5036417865622,58.5056078688647,0
SCOPE_1,2014_343/2014-12-09T21-46-28+00-00,2014-12-09 21:46:28,22.8426,-156.117,0.00998629631948357,2277.73616,180.052,unknown,891,13.0533847647277,102.850497956626,11.561065222822,3.85322796989213,58.4721927934742,0
SCOPE_1,2014_343/2014-12-09T21-49-29+00-00,2014-12-09 21:49:29,22.849,-156.1146,0.00993951641065517,2277.73616,180.033,beads,211,3.10608199166888,820.08168199957,121.308615341483,1509.0318035422,58.56928648091,0
SCOPE_1,2014_343/2014-12-09T21-49-29+00-00,2014-12-09 21:49:29,22.849,-156.1146,0.00993951641065517,2277.73616,180.033,picoeuk,221,3.25328966899916,537.052240388836,773.38120108985,4.69328427928301,58.528295897586,0
SCOPE_1,2014_343/2014-12-09T21-49-29+00-00,2014-12-09 21:49:29,22.849,-156.1146,0.00993951641065517,2277.73616,180.033,prochloro,19866,292.442771784331,5.8047198589942,7.1724635727581,1.45654737042794,58.4404995268525,0
SCOPE_1,2014_343/2014-12-09T21-49-29+00-00,2014-12-09 21:49:29,22.849,-156.1146,0.00993951641065517,2277.73616,180.033,synecho,217,3.19440659806704,61.7100057503687,50.06647230455,56.3592066460637,58.4948785193575,0
SCOPE_1,2014_343/2014-12-09T21-49-29+00-00,2014-12-09 21:49:29,22.849,-156.1146,0.00993951641065517,2277.73616,180.033,unknown,832,12.2476787538792,108.117218185736,12.9104368452703,3.29260446322113,58.4720842714653,0
SCOPE_1,2014_343/2014-12-09T21-52-29+00-00,2014-12-09 21:52:29,22.851,-156.114,0.00977996335760968,2277.73616,180.077,beads,209,3.12606961740391,802.768198362691,119.865699083614,1508.71103442233,58.5789916187783,0
SCOPE_1,2014_343/2014-12-09T21-52-29+00-00,2014-12-09 21:52:29,22.851,-156.114,0.00977996335760968,2277.73616,180.077,picoeuk,233,3.48504411892398,545.628274979689,776.926089997077,5.29432221068723,58.5353080487466,0
SCOPE_1,2014_343/2014-12-09T21-52-29+00-00,2014-12-09 21:52:29,22.851,-156.114,0.00977996335760968,2277.73616,180.077,prochloro,19926,298.038579887035,5.81470118709722,7.1915213987337,1.45487460626592,58.4471009243712,0
SCOPE_1,2014_343/2014-12-09T21-52-29+00-00,2014-12-09 21:52:29,22.851,-156.114,0.00977996335760968,2277.73616,180.077,synecho,195,2.91666782485054,55.9720155862312,45.2427871276279,51.1047898817943,58.5008738676477,0
SCOPE_1,2014_343/2014-12-09T21-52-29+00-00,2014-12-09 21:52:29,22.851,-156.114,0.00977996335760968,2277.73616,180.077,unknown,896,13.4017147234158,116.429328852761,13.4051445974357,4.23977207069674,58.4792813764967,0
SCOPE_1,2014_343/2014-12-09T21-55-29+00-00,2014-12-09 21:55:29,22.8505,-156.1136,0.00988652117201755,2277.73616,180.043,beads,232,3.43333418124731,803.380413313283,124.084461106696,1529.17610755433,58.5842529931853,0
SCOPE_1,2014_343/2014-12-09T21-55-29+00-00,2014-12-09 21:55:29,22.8505,-156.1136,0.00988652117201755,2277.73616,180.043,picoeuk,209,3.09296053396848,518.723331503759,832.963724635553,12.0786395469034,58.5407943159203,0
SCOPE_1,2014_343/2014-12-09T21-55-29+00-00,2014-12-09 21:55:29,22.8505,-156.1136,0.00988652117201755,2277.73616,180.043,prochloro,20010,296.12507313258,5.81476478626472,7.26379076112893,1.45200311289148,58.4488638614578,0
SCOPE_1,2014_343/2014-12-09T21-55-29+00-00,2014-12-09 21:55:29,22.8505,-156.1136,0.00988652117201755,2277.73616,180.043,synecho,188,2.78218459514868,64.0128692827955,69.4494898093992,56.2286741965001,58.5026178998679,0
SCOPE_1,2014_343/2014-12-09T21-55-29+00-00,2014-12-09 21:55:29,22.8505,-156.1136,0.00988652117201755,2277.73616,180.043,unknown,834,12.3422444274149,120.664691579485,14.1369461640724,3.68079915798221,58.4828254618668,0
SCOPE_1,2014_343/2014-12-09T21-58-29+00-00,2014-12-09 21:58:29,22.85,-156.1135,0.00975486703458751,2277.73616,180.088,beads,218,3.26887413298311,800.591687944246,131.078775482813,1486.66647395638,58.5827617063434,0
SCOPE_1,2014_343/2014-12-09T21-58-29+00-00,2014-12-09 21:58:29,22.85,-156.1135,0.00975486703458751,2277.73616,180.088,picoeuk,211,3.16391028467632,572.468194625946,894.838834810328,8.57507540189593,58.5377270119879,0
SCOPE_1,2014_343/2014-12-09T21-58-29+00-00,2014-12-09 21:58:29,22.85,-156.1135,0.00975486703458751,2277.73616,180.088,prochloro,20312,304.575098115381,5.71661060811228,7.40579111438232,1.45273009179386,58.448325547897,0
SCOPE_1,2014_343/2014-12-09T21-58-29+00-00,2014-12-09 21:58:29,22.85,-156.1135,0.00975486703458751,2277.73616,180.088,synecho,181,2.71406522050433,61.2125527126779,51.8480100218885,59.5992078024788,58.5014266527723,0
SCOPE_1,2014_343/2014-12-09T21-58-29+00-00,2014-12-09 21:58:29,22.85,-156.1135,0.00975486703458751,2277.73616,180.088,unknown,888,13.3154138994908,97.4269584286227,11.3562626769966,3.42647338159482,58.480606430708,0
SCOPE_1,2014_343/2014-12-09T22-01-30+00-00,2014-12-09 22:01:30,22.85,-156.1135,0.00982446320965281,2277.73616,180.052,beads,222,3.30593284954775,809.011832899197,121.133298613154,1516.21181207915,58.5753999225805,0
SCOPE_1,2014_343/2014-12-09T22-01-30+00-00,2014-12-09 22:01:30,22.85,-156.1135,0.00982446320965281,2277.73616,180.052,picoeuk,221,3.29104126013537,523.24647431057,835.247653295734,4.71112660512119,58.5368852998987,0
SCOPE_1,2014_343/2014-12-09T22-01-30+00-00,2014-12-09 22:01:30,22.85,-156.1135,0.00982446320965281,2277.73616,180.052,prochloro,20094,299.231597652308,5.70570180435224,7.54841484716333,1.44895519446403,58.447401094114,0
SCOPE_1,2014_343/2014-12-09T22-01-30+00-00,2014-12-09 22:01:30,22.85,-156.1135,0.00982446320965281,2277.73616,180.052,synecho,196,2.91875152482594,61.6497775807728,53.0954224607902,60.7132311558276,58.5075037457117,0
SCOPE_1,2014_343/2014-12-09T22-01-30+00-00,2014-12-09 22:01:30,22.85,-156.1135,0.00982446320965281,2277.73616,180.052,unknown,822,12.2408864969741,122.415892565493,9.52932598126422,4.64609934134837,58.4810279428865,0
SCOPE_1,2014_343/2014-12-09T22-04-30+00-00,2014-12-09 22:04:30,22.85,-156.1135,0.00970044055220156,2277.73616,180.066,beads,280,4.22262670091853,795.10743822202,120.076309617982,1484.94642435092,58.5791865126416,0
SCOPE_1,2014_343/2014-12-09T22-04-30+00-00,2014-12-09 22:04:30,22.85,-156.1135,0.00970044055220156,2277.73616,180.066,picoeuk,205,3.09156597745821,591.964896466413,990.52093065637,8.82083977557644,58.5394076324277,0
SCOPE_1,2014_343/2014-12-09T22-04-30+00-00,2014-12-09 22:04:30,22.85,-156.1135,0.00970044055220156,2277.73616,180.066,prochloro,20184,304.391061897641,5.69423593046359,7.42451679189613,1.45229885272773,58.4461032912659,0
SCOPE_1,2014_343/2014-12-09T22-04-30+00-00,2014-12-09 22:04:30,22.85,-156.1135,0.00970044055220156,2277.73616,180.066,synecho,197,2.97091950028911,60.0914186224781,48.5305113943159,54.8435712421435,58.5025669960363,0
SCOPE_1,2014_343/2014-12-09T22-04-30+00-00,2014-12-09 22:04:30,22.85,-156.1135,0.00970044055220156,2277.73616,180.066,unknown,893,13.4671630140009,111.664924886207,10.9635199874431,4.4814766072927,58.4797585346079,0
SCOPE_1,2014_343/2014-12-09T22-07-30+00-00,2014-12-09 22:07:30,22.85,-156.1135,0.00964424097754275,2277.73616,180.062,beads,280,4.24732742787569,770.68081886562,117.043155923361,1434.18449309042,58.5794149586237,0
SCOPE_1,2014_343/2014-12-09T22-07-30+00-00,2014-12-09 22:07:30,22.85,-156.1135,0.00964424097754275,2277.73616,180.062,picoeuk,213,3.23100265049115,627.393292421875,958.918121257361,7.19683519707986,58.5417865606269,0
SCOPE_1,2014_343/2014-12-09T22-07-30+00-00,2014-12-09 22:07:30,22.85,-156.1135,0.00964424097754275,2277.73616,180.062,prochloro,19853,301.150683662915,5.6213629012018,7.26341556212749,1.44840100956653,58.4456797602924,0
SCOPE_1,2014_343/2014-12-09T22-07-30+00-00,2014-12-09 22:07:30,22.85,-156.1135,0.00964424097754275,2277.73616,180.062,synecho,198,3.00346725256924,60.4262923491064,50.811480211533,59.8338471137326,58.4989504415368,0
SCOPE_1,2014_343/2014-12-09T22-07-30+00-00,2014-12-09 22:07:30,22.85,-156.1135,0.00964424097754275,2277.73616,180.062,unknown,849,12.8785035223802,104.31965050547,10.2911672135493,2.88252660715502,58.4781636473861,0
SCOPE_1,2014_343/2014-12-09T22-10-30+00-00,2014-12-09 22:10:30,22.85,-156.1136,0.0100050883550883,2277.73616,180.051,beads,276,4.03590049301688,779.200045918169,118.108417125387,1489.92915036774,58.5768566178327,0
SCOPE_1,2014_343/2014-12-09T22-10-30+00-00,2014-12-09 22:10:30,22.85,-156.1136,0.0100050883550883,2277.73616,180.051,picoeuk,207,3.02692536976266,607.12115962014,995.452379795347,9.49364113931394,58.5486754398787,0
SCOPE_1,2014_343/2014-12-09T22-10-30+00-00,2014-12-09 22:10:30,22.85,-156.1136,0.0100050883550883,2277.73616,180.051,prochloro,20029,292.880619473316,5.64479950015515,7.15214438183524,1.45021532297476,58.4482569916282,0
SCOPE_1,2014_343/2014-12-09T22-10-30+00-00,2014-12-09 22:10:30,22.85,-156.1136,0.0100050883550883,2277.73616,180.051,synecho,186,2.71984598442442,57.8382197336581,47.4340741986203,54.698183553302,58.5041999704991,0
SCOPE_1,2014_343/2014-12-09T22-10-30+00-00,2014-12-09 22:10:30,22.85,-156.1136,0.0100050883550883,2277.73616,180.051,unknown,872,12.7511059054736,103.449055892263,12.6953674040587,3.46142564784732,58.4792665460459,0
SCOPE_1,2014_343/2014-12-09T22-13-30+00-00,2014-12-09 22:13:30,22.85,-156.1137,0.00990859744808235,2277.73616,180.057,beads,288,4.25224350904019,782.955716175068,122.717236086111,1518.81006551527,58.5806633263931,0
SCOPE_1,2014_343/2014-12-09T22-13-30+00-00,2014-12-09 22:13:30,22.85,-156.1137,0.00990859744808235,2277.73616,180.057,picoeuk,225,3.32206524143765,582.51556326836,836.182846131883,6.1284937204153,58.5371621023428,0
SCOPE_1,2014_343/2014-12-09T22-13-30+00-00,2014-12-09 22:13:30,22.85,-156.1137,0.00990859744808235,2277.73616,180.057,prochloro,19814,292.548447528203,5.61679648351012,7.19023201155419,1.45886735839613,58.4476336722201,0
SCOPE_1,2014_343/2014-12-09T22-13-30+00-00,2014-12-09 22:13:30,22.85,-156.1137,0.00990859744808235,2277.73616,180.057,synecho,216,3.18918263178014,64.6247054892489,54.0929520500966,62.3317509214717,58.5033540261728,0
SCOPE_1,2014_343/2014-12-09T22-13-30+00-00,2014-12-09 22:13:30,22.85,-156.1137,0.00990859744808235,2277.73616,180.057,unknown,800,11.8117875251116,107.529506963337,11.4233094288191,3.95271187535343,58.482333986072,0
SCOPE_1,2014_343/2014-12-09T22-16-31+00-00,2014-12-09 22:16:31,22.8499,-156.1137,0.0100430442922445,2277.73616,180.063,beads,258,3.75818089348299,783.376242359832,121.362503127894,1489.11264547003,58.5824001809284,0
SCOPE_1,2014_343/2014-12-09T22-16-31+00-00,2014-12-09 22:16:31,22.8499,-156.1137,0.0100430442922445,2277.73616,180.063,picoeuk,222,3.23378355950862,572.95872008853,926.700486245004,8.91245470507983,58.5473541589576,0
SCOPE_1,2014_343/2014-12-09T22-16-31+00-00,2014-12-09 22:16:31,22.8499,-156.1137,0.0100430442922445,2277.73616,180.063,prochloro,19961,290.763755096178,5.68164683460689,7.09991870519172,1.45398325507643,58.449805434382,0
SCOPE_1,2014_343/2014-12-09T22-16-31+00-00,2014-12-09 22:16:31,22.8499,-156.1137,0.0100430442922445,2277.73616,180.063,synecho,176,2.56372029943026,61.522120840792,50.8153699965391,61.0300387884364,58.5149242118444,0
SCOPE_1,2014_343/2014-12-09T22-16-31+00-00,2014-12-09 22:16:31,22.8499,-156.1137,0.0100430442922445,2277.73616,180.063,unknown,846,12.3233373483977,114.82464014132,14.3863054250879,4.2097198272494,58.4804825134486,0
SCOPE_1,2014_343/2014-12-09T22-19-31+00-00,2014-12-09 22:19:31,22.8499,-156.1138,0.0100743650774016,2277.73616,180.079,beads,304,4.41408469947994,773.094481867518,137.36800503437,1452.14911029216,58.57829804456,0
SCOPE_1,2014_343/2014-12-09T22-19-31+00-00,2014-12-09 22:19:31,22.8499,-156.1138,0.0100743650774016,2277.73616,180.079,picoeuk,193,2.80236298355141,596.155409605358,935.829328150068,8.94570516667199,58.5489356103477,0
SCOPE_1,2014_343/2014-12-09T22-19-31+00-00,2014-12-09 22:19:31,22.8499,-156.1138,0.0100743650774016,2277.73616,180.079,prochloro,20023,290.734269531865,5.66367821835003,7.05315223734937,1.45159112660008,58.4512871746749,0
SCOPE_1,2014_343/2014-12-09T22-19-31+00-00,2014-12-09 22:19:31,22.8499,-156.1138,0.0100743650774016,2277.73616,180.079,synecho,219,3.17988338548062,59.9875054308651,58.7694739747395,60.3401016894348,58.5127515125135,0
SCOPE_1,2014_343/2014-12-09T22-19-31+00-00,2014-12-09 22:19:31,22.8499,-156.1138,0.0100743650774016,2277.73616,180.079,unknown,843,12.2403730317815,103.977225429805,10.356291927385,4.90967378949624,58.4849688899812,0
SCOPE_1,2014_343/2014-12-09T22-22-31+00-00,2014-12-09 22:22:31,22.8498,-156.1139,0.009941995747097,2277.73616,180.046,beads,236,3.47298403245397,781.315400090677,150.326298341712,1470.23438004099,58.5798616280381,0
SCOPE_1,2014_343/2014-12-09T22-22-31+00-00,2014-12-09 22:22:31,22.8498,-156.1139,0.009941995747097,2277.73616,180.046,picoeuk,224,3.2963916240241,642.527882052415,1023.95285827137,6.36152997958891,58.5500328219837,0
SCOPE_1,2014_343/2014-12-09T22-22-31+00-00,2014-12-09 22:22:31,22.8498,-156.1139,0.009941995747097,2277.73616,180.046,prochloro,19950,293.584879014647,5.67685878029751,7.12930526877483,1.45005525588643,58.4480478626173,0
SCOPE_1,2014_343/2014-12-09T22-22-31+00-00,2014-12-09 22:22:31,22.8498,-156.1139,0.009941995747097,2277.73616,180.046,synecho,187,2.75189836469869,57.2569187177573,50.2062570561369,58.9570921753674,58.5069800362271,0
SCOPE_1,2014_343/2014-12-09T22-22-31+00-00,2014-12-09 22:22:31,22.8498,-156.1139,0.009941995747097,2277.73616,180.046,unknown,835,12.2878884199113,118.202968882854,12.2687673798311,3.28452219595848,58.4807405061454,0
SCOPE_1,2014_343/2014-12-09T22-25-31+00-00,2014-12-09 22:25:31,22.8498,-156.1139,0.0098004491891912,2277.73616,180.068,beads,246,3.67198094379682,770.288741295165,119.482073880865,1443.38579121229,58.5828742353565,0
SCOPE_1,2014_343/2014-12-09T22-25-31+00-00,2014-12-09 22:25:31,22.8498,-156.1139,0.0098004491891912,2277.73616,180.068,picoeuk,192,2.86593634637801,640.713692880066,998.356009657455,3.69707421432996,58.5494664569184,0
SCOPE_1,2014_343/2014-12-09T22-25-31+00-00,2014-12-09 22:25:31,22.8498,-156.1139,0.0098004491891912,2277.73616,180.068,prochloro,19643,293.206185686996,5.73977590882583,7.12678510595063,1.45898772065009,58.4508410196,0
SCOPE_1,2014_343/2014-12-09T22-25-31+00-00,2014-12-09 22:25:31,22.8498,-156.1139,0.0098004491891912,2277.73616,180.068,synecho,198,2.95549685720232,58.1184265710986,52.8036962169903,60.9974901401756,58.5189711102854,0
SCOPE_1,2014_343/2014-12-09T22-25-31+00-00,2014-12-09 22:25:31,22.8498,-156.1139,0.0098004491891912,2277.73616,180.068,unknown,806,12.030961954066,107.426520522363,11.6640244837211,3.42460968734069,58.4862003903561,0
SCOPE_1,2014_343/2014-12-09T22-28-31+00-00,2014-12-09 22:28:31,22.8497,-156.114,0.00991349784367553,2277.73616,180.045,beads,263,3.88146434232398,796.220752398491,126.083661940843,1524.23510177205,58.5828804872007,0
SCOPE_1,2014_343/2014-12-09T22-28-31+00-00,2014-12-09 22:28:31,22.8497,-156.114,0.00991349784367553,2277.73616,180.045,picoeuk,200,2.95168391051253,557.078788045437,800.855844625446,4.27957345873647,58.5445000069959,0
SCOPE_1,2014_343/2014-12-09T22-28-31+00-00,2014-12-09 22:28:31,22.8497,-156.114,0.00991349784367553,2277.73616,180.045,prochloro,19594,289.176472712912,5.76931508314511,7.09333612981196,1.44588107133511,58.4540805592016,0
SCOPE_1,2014_343/2014-12-09T22-28-31+00-00,2014-12-09 22:28:31,22.8497,-156.114,0.00991349784367553,2277.73616,180.045,synecho,193,2.84837497364459,57.9231877530825,47.1844169607351,58.0886629360778,58.5143224327068,0
SCOPE_1,2014_343/2014-12-09T22-28-31+00-00,2014-12-09 22:28:31,22.8497,-156.114,0.00991349784367553,2277.73616,180.045,unknown,836,12.3380387459424,107.027864415624,10.3919809996086,3.51593899523018,58.4842010329148,0
SCOPE_1,2014_343/2014-12-09T22-31-32+00-00,2014-12-09 22:31:32,22.8496,-156.1141,0.00983283939196808,2277.73616,180.062,beads,238,3.54098246226384,790.526012617132,117.591871929904,1475.12258743766,58.5781517891109,0
SCOPE_1,2014_343/2014-12-09T22-31-32+00-00,2014-12-09 22:31:32,22.8496,-156.1141,0.00983283939196808,2277.73616,180.062,picoeuk,242,3.60049477255399,573.39333444069,842.955889596109,4.88281739079249,58.5459210171629,0
SCOPE_1,2014_343/2014-12-09T22-31-32+00-00,2014-12-09 22:31:32,22.8496,-156.1141,0.00983283939196808,2277.73616,180.062,prochloro,19525,290.494464603788,5.83841622092629,7.08994473370039,1.44681168765608,58.4508162230879,0
SCOPE_1,2014_343/2014-12-09T22-31-32+00-00,2014-12-09 22:31:32,22.8496,-156.1141,0.00983283939196808,2277.73616,180.062,synecho,162,2.41024856675102,60.0558772259289,48.2510888075944,56.146733010872,58.5140515702582,0
SCOPE_1,2014_343/2014-12-09T22-31-32+00-00,2014-12-09 22:31:32,22.8496,-156.1141,0.00983283939196808,2277.73616,180.062,unknown,858,12.7653905572369,117.868576129048,11.5975684042615,3.32122624439146,58.4816965758709,0
SCOPE_1,2014_343/2014-12-09T22-34-32+00-00,2014-12-09 22:34:32,22.8496,-156.1141,0.00993130359190998,2277.73616,180.058,beads,249,3.66799302377161,773.278120376117,116.011469256618,1426.58160099893,58.5888271314672,0
SCOPE_1,2014_343/2014-12-09T22-34-32+00-00,2014-12-09 22:34:32,22.8496,-156.1141,0.00993130359190998,2277.73616,180.058,picoeuk,210,3.0934880923375,610.533839386818,907.457975902418,11.7137543270306,58.5533135474895,0
SCOPE_1,2014_343/2014-12-09T22-34-32+00-00,2014-12-09 22:34:32,22.8496,-156.1141,0.00993130359190998,2277.73616,180.058,prochloro,19848,292.378817412927,5.90967274265664,7.23489375271714,1.44728009143426,58.4605145354449,0
SCOPE_1,2014_343/2014-12-09T22-34-32+00-00,2014-12-09 22:34:32,22.8496,-156.1141,0.00993130359190998,2277.73616,180.058,synecho,185,2.72521570039256,56.5619540631259,44.3760981530482,52.6582294488072,58.5183956409761,0
SCOPE_1,2014_343/2014-12-09T22-34-32+00-00,2014-12-09 22:34:32,22.8496,-156.1141,0.00993130359190998,2277.73616,180.058,unknown,826,12.1677198298608,105.976733698543,11.8187857961182,3.30879134966421,58.4882944046775,0
SCOPE_1,2014_343/2014-12-09T22-37-32+00-00,2014-12-09 22:37:32,22.8495,-156.1141,0.00979967559317305,2277.73616,180.053,beads,223,3.32920574948388,784.635285463928,116.104235895832,1444.67478357477,58.5853305278681,0
SCOPE_1,2014_343/2014-12-09T22-37-32+00-00,2014-12-09 22:37:32,22.8495,-156.1141,0.00979967559317305,2277.73616,180.053,picoeuk,199,2.97090557913584,555.308052207864,842.079917804215,13.3932115884184,58.5457860968573,0
SCOPE_1,2014_343/2014-12-09T22-37-32+00-00,2014-12-09 22:37:32,22.8495,-156.1141,0.00979967559317305,2277.73616,180.053,prochloro,19998,298.553616942505,5.96089799862437,7.13397625173266,1.45501153249906,58.4533621702588,0
SCOPE_1,2014_343/2014-12-09T22-37-32+00-00,2014-12-09 22:37:32,22.8495,-156.1141,0.00979967559317305,2277.73616,180.053,synecho,219,3.26948905442587,61.7761757199737,51.3483338857166,59.5454267061642,58.5078836177295,0
